,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
1937,Dangerous,dang667,5878.027344924187,154,10,118,4,22,0
1938,Normal,normal668,5720.859675444525,58,8,7,10,30,3
1939,Normal,normal663,4426.761286376632,175,62,7,0,106,0
1940,Normal,normal669,6025.2646033827805,199,3,11,4,179,2
1941,Slow,slow664,927.3942026751618,0,0,0,0,0,0
1942,Normal,normal670,3632.632345592237,24,0,2,0,22,0
1943,Slow,slow665,2858.753630322206,5,0,2,3,0,0
1944,Dangerous,dang666,4974.137891267828,206,156,39,8,2,1
1945,Dangerous,dang668,5718.734850531146,231,4,136,12,75,4
1946,Normal,normal671,3913.18782096366,62,2,1,6,53,0
1947,Slow,slow667,5883.992496210024,10,0,2,8,0,0
1948,Dangerous,dang669,6019.600528829881,404,124,147,21,110,2
1949,Dangerous,dang670,3646.883245392934,93,1,52,2,38,0
1950,Normal,normal672,3882.5478524057307,14,10,2,0,0,2
1951,Slow,slow658,2748.229643825088,0,0,0,0,0,0
1952,Normal,normal673,2413.052375904314,1,1,0,0,0,0
1953,Slow,slow666,4981.970449241677,0,0,0,0,0,0
1954,Slow,slow668,5722.070147695711,7,0,4,2,0,1
1955,Dangerous,dang671,3909.856098074072,225,31,83,6,104,1
1956,Normal,normal674,4560.6774960683115,33,4,3,6,20,0
1957,Slow,slow669,6027.706877235564,9,0,2,7,0,0
1958,Slow,slow670,3630.3339806183,4,0,0,4,0,0
1959,Dangerous,dang672,3879.148479514917,150,14,99,0,36,1
1960,Normal,normal675,5645.0623726913445,18,1,6,0,11,0
1961,Dangerous,dang673,2409.660297870237,131,2,125,1,2,1
1962,Normal,normal676,2351.903644065738,45,2,1,1,40,1
1963,Slow,slow671,3910.5301979435526,20,0,12,8,0,0
1964,Dangerous,dang663,4430.986279527322,275,64,129,15,63,4
1965,Dangerous,dang674,4556.33025286538,56,14,20,9,13,0
1966,Normal,normal677,3278.959281643603,69,13,4,3,48,1
1967,Slow,slow672,3877.627538529061,7,0,3,4,0,0
1968,Dangerous,dang675,5637.02790312696,95,1,45,2,46,1
1969,Normal,normal678,2730.577242175764,149,14,9,2,124,0
1970,Slow,slow673,2411.6029191923863,1,0,0,0,0,1
1971,Dangerous,dang676,2345.599190863048,181,44,50,6,81,0
1972,Normal,normal679,2754.979935889689,27,24,0,2,1,0
1973,Slow,slow663,4430.22683787715,25,0,8,17,0,0
1974,Slow,slow674,4567.014371346153,3,0,0,3,0,0
1975,Dangerous,dang677,3267.530630621985,204,23,50,13,113,5
1976,Normal,normal680,6040.952138316872,39,3,1,8,27,0
1977,Slow,slow675,5648.467319880583,1,0,0,1,0,0
1978,Dangerous,dang678,2838.3712496026624,523,62,53,4,402,2
1979,Normal,normal681,3752.2307533114595,27,4,1,4,18,0
1980,Slow,slow676,2348.383936568399,2,0,0,2,0,0
1981,Dangerous,dang679,2761.880626605077,143,45,86,2,10,0
1982,Normal,normal682,3654.504974227137,10,1,1,2,6,0
1983,Slow,slow677,3276.8764187346405,13,0,1,12,0,0
1984,Dangerous,dang680,6045.3508427675115,209,13,148,5,41,2
1985,Dangerous,dang681,3803.436916200826,218,2,135,15,64,2
1986,Normal,normal683,1934.2463032975184,45,37,0,0,8,0
1987,Slow,slow678,2730.9129318978135,8,0,0,8,0,0
1988,Normal,normal684,2758.283522032612,605,2,12,2,588,1
1989,Slow,slow679,2730.3443320820775,0,0,0,0,0,0
1990,Slow,slow681,3758.984718228158,6,0,2,4,0,0
1991,Dangerous,dang682,3649.3626802003714,49,12,35,1,1,0
1992,Dangerous,dang683,1940.285070024484,198,54,44,2,98,0
1993,Normal,normal685,4684.203503682069,95,4,7,5,78,1
1994,Slow,slow680,6047.833214428877,5,0,2,3,0,0
1995,Normal,normal686,4071.896686841313,33,19,7,4,1,2
1996,Dangerous,dang684,2747.6699707681328,917,12,204,19,682,0
1997,Normal,normal687,2682.5912349494174,234,22,2,2,208,0
1998,Slow,slow682,3653.0931736575526,1,0,0,1,0,0
1999,Slow,slow683,1934.5943117778577,0,0,0,0,0,0
2000,Dangerous,dang685,4684.2774750113285,353,76,67,22,178,10
2001,Normal,normal688,6247.194259925347,12,1,5,3,1,2
2002,Dangerous,dang686,4073.0844741947403,90,23,53,3,7,4
2003,Normal,normal689,2357.3933766011723,14,0,0,2,11,1
2004,Slow,slow684,2250.1289518513513,10,0,6,4,0,0
2005,Dangerous,dang687,2673.7852727173627,225,34,65,8,117,1
2006,Normal,normal690,5449.957857916557,65,0,11,3,51,0
2007,Slow,slow685,4680.807795502917,5,0,0,4,0,1
2008,Dangerous,dang688,6239.552455771898,263,127,83,14,34,5
2009,Normal,normal691,1990.4351756882525,239,0,2,4,232,1
2010,Slow,slow686,4078.250219945541,2,2,0,0,0,0
2011,Normal,normal692,3177.367481115967,51,1,8,0,42,0
2012,Slow,slow687,2686.4031157195973,9,0,4,5,0,0
2013,Dangerous,dang690,5618.351215591129,240,10,120,14,93,3
2014,Normal,normal693,4380.147706827658,248,64,4,2,177,1
2015,Slow,slow688,6241.792060575282,7,0,2,4,0,1
2016,Dangerous,dang691,2241.959355794387,677,22,47,17,590,1
2017,Normal,normal694,1518.6221714551355,46,0,0,6,39,1
2018,Dangerous,dang692,3173.244879828887,176,3,146,4,23,0
2019,Normal,normal695,728.5960165110845,4,4,0,0,0,0
2020,Slow,slow690,5452.15457036575,4,0,0,3,0,1
2021,Slow,slow691,1985.409959932113,3,0,1,2,0,0
2022,Dangerous,dang693,4540.835305987622,136,70,41,7,14,4
2023,Normal,normal696,4407.214764102415,107,3,45,0,59,0
2024,Dangerous,dang689,2432.3416968234183,67,28,16,0,21,2
2025,Dangerous,dang694,1513.133720356987,131,11,60,7,52,1
2026,Slow,slow692,3178.8776127995297,1,0,0,0,0,1
2027,Dangerous,dang695,726.3437174134552,52,9,40,2,1,0
2028,Normal,normal698,5185.509402067621,77,34,2,3,38,0
2029,Slow,slow693,4371.196538821323,14,0,2,12,0,0
2030,Dangerous,dang696,4421.001450628598,339,12,233,15,75,4
2031,Normal,normal699,2931.1970633494625,55,1,2,6,46,0
2032,Slow,slow689,2347.735226146941,4,0,0,3,0,1
2033,Slow,slow694,1518.317064237831,11,0,2,9,0,0
2034,Dangerous,dang699,2929.6588763061436,59,8,36,1,14,0
2035,Normal,normal700,1958.2118459187548,26,4,12,1,9,0
2036,Slow,slow695,727.2677391189308,0,0,0,0,0,0
2037,Dangerous,dang698,5186.897482768773,212,52,46,9,102,3
2038,Normal,normal701,2026.0611179828163,731,1,8,7,715,0
2039,Slow,slow696,4405.9255794763885,13,0,8,5,0,0
2040,Normal,normal702,3776.6337154640287,9,8,0,0,0,1
2041,Dangerous,dang700,1954.599354336074,219,4,138,2,75,0
2042,Normal,normal697,3141.3711717972537,7,0,4,2,1,0
2043,Normal,normal703,4637.402281344975,36,3,1,4,28,0
2044,Slow,slow698,5185.480049106661,5,0,0,5,0,0
2045,Slow,slow699,2931.4175906921714,8,0,0,7,0,1
2046,Dangerous,dang701,5019.737204645328,322,86,99,19,112,6
2047,Normal,normal704,5638.494377075798,120,1,24,0,94,1
2048,Dangerous,dang702,3782.4171366304695,165,92,69,3,1,0
2049,Normal,normal705,2179.115933113353,473,0,7,9,455,2
2050,Slow,slow700,1954.1851407333422,2,0,0,2,0,0
2051,Dangerous,dang697,3147.442519655304,195,54,113,1,27,0
2052,Dangerous,dang703,4637.7010631810135,221,57,113,7,42,2
2053,Normal,normal706,3454.1583231513596,153,40,6,5,100,2
2054,Slow,slow701,2001.838692403714,8,0,3,5,0,0
2055,Dangerous,dang704,5641.487864552307,27,13,12,1,0,1
2056,Normal,normal707,3930.886303068814,14,2,5,0,6,1
2057,Slow,slow702,3784.5190484823484,2,0,0,2,0,0
2058,Normal,normal708,2859.082523617465,8,4,0,4,0,0
2059,Slow,slow697,3144.8863670755886,2,0,0,2,0,0
2060,Slow,slow703,4634.101552799918,4,0,1,3,0,0
2061,Dangerous,dang706,3457.2296488370976,330,27,81,19,195,8
2062,Normal,normal709,1744.255470205965,363,0,20,3,337,3
2063,Slow,slow704,5606.113103115041,2,0,0,2,0,0
2064,Dangerous,dang707,3976.9443450435015,97,6,84,5,2,0
2065,Normal,normal710,3056.5645435097513,9,2,3,4,0,0
2066,Dangerous,dang708,2865.3170133059007,136,38,85,10,2,1
2067,Normal,normal711,5063.307660589836,339,45,7,6,281,0
2068,Slow,slow706,3467.0031052324243,5,0,1,4,0,0
2069,Dangerous,dang709,5122.507240203216,196,62,50,5,79,0
2070,Slow,slow707,3929.144808153365,5,0,2,3,0,0
2071,Dangerous,dang710,3057.1298886238974,61,1,32,5,22,1
2072,Normal,normal713,5849.66737982127,1,0,1,0,0,0
2073,Slow,slow708,2858.062389847677,8,0,5,3,0,0
2074,Dangerous,dang711,5064.319086296451,315,41,118,27,116,13
2075,Normal,normal714,5483.919236526696,5,2,0,0,3,0
2076,Slow,slow709,1701.0587260315308,9,0,2,7,0,0
2077,Normal,normal712,3685.350836795003,34,32,0,2,0,0
2078,Normal,normal715,3999.256706760447,196,3,17,9,162,5
2079,Slow,slow710,3057.4913272490912,9,0,0,9,0,0
2080,Dangerous,dang713,5840.810877640626,1,1,0,0,0,0
2081,Normal,normal716,4786.176631839492,4,1,1,2,0,0
2082,Slow,slow711,5068.457429012327,4,0,0,4,0,0
2083,Dangerous,dang714,5477.249133741142,317,12,231,4,70,0
2084,Normal,normal717,7453.0443522051855,36,3,19,5,8,1
2085,Slow,slow713,5850.221818554808,2,0,0,2,0,0
2086,Dangerous,dang712,3724.2316785904072,53,34,11,3,3,2
2087,Dangerous,dang715,4012.571914318654,72,7,10,2,52,1
2088,Normal,normal718,3438.505738937866,4,2,2,0,0,0
2089,Dangerous,dang716,4834.31313718201,216,114,82,3,16,1
2090,Normal,normal719,1389.5087616741737,799,3,11,5,780,0
2091,Slow,slow714,5463.257054621399,4,0,0,4,0,0
2092,Dangerous,dang717,7565.244232367163,332,36,145,23,122,6
2093,Normal,normal720,1567.859401997107,39,2,12,2,22,1
2094,Slow,slow715,3985.047561014606,6,0,0,4,0,2
2095,Dangerous,dang718,3558.3112322047377,152,33,110,1,7,1
2096,Dangerous,dang719,2899.5935892275816,141,12,41,14,71,3
2097,Normal,normal722,712.569345759125,2,2,0,0,0,0
2098,Slow,slow716,4786.126990318941,6,0,0,6,0,0
2099,Slow,slow717,4991.051828465657,17,0,10,6,0,1
2100,Dangerous,dang720,1586.1833137123513,154,13,66,12,56,7
2101,Normal,normal723,2272.155655185217,18,12,1,2,3,0
2102,Slow,slow712,3687.1580436957797,6,0,2,4,0,0
2103,Slow,slow718,3439.6500191777786,0,0,0,0,0,0
2104,Dangerous,dang705,1046.2882340349634,518,12,51,8,447,0
2105,Normal,normal724,3332.118246613642,77,5,8,1,63,0
2106,Slow,slow719,2874.542648760374,16,2,4,9,0,1
2107,Dangerous,dang722,708.1177216502168,37,6,28,2,1,0
2108,Normal,normal725,3752.5090241014186,252,69,23,6,154,0
2109,Slow,slow720,1559.3112638069974,6,0,2,4,0,0
2110,Dangerous,dang723,2273.9211895308795,98,25,51,6,16,0
2111,Normal,normal721,5097.765187637292,54,11,3,11,28,1
2112,Normal,normal726,1361.02962159143,21,1,0,1,19,0
2113,Slow,slow705,760.2541298747402,6,0,0,5,0,1
2114,Dangerous,dang724,3328.046429559043,216,22,167,5,21,1
2115,Normal,normal727,2516.0521005729115,41,2,11,2,26,0
2116,Slow,slow722,719.9275105855847,0,0,0,0,0,0
2117,Dangerous,dang725,1865.0731042671578,915,81,23,18,793,0
2118,Normal,normal728,2806.8069476208098,54,0,10,4,40,0
2119,Slow,slow723,2279.220730554038,0,0,0,0,0,0
2120,Dangerous,dang721,5111.060899149222,357,157,58,15,123,4
2121,Dangerous,dang726,1364.9748813451222,21,2,15,2,1,1
2122,Slow,slow724,3308.5041300009725,4,1,3,0,0,0
2123,Slow,slow725,2235.516111721559,10,0,4,6,0,0
2124,Dangerous,dang727,2511.6500715618813,216,2,161,7,45,1
2125,Normal,normal730,2823.39545630581,2,1,1,0,0,0
2126,Dangerous,dang728,2801.3699855952223,290,42,109,21,109,9
2127,Normal,normal731,5483.6746468706815,100,3,6,1,90,0
2128,Slow,slow721,5099.472800596422,12,0,7,5,0,0
2129,Slow,slow726,1369.307460397687,2,0,0,2,0,0
2130,Normal,normal732,3691.5170804478976,24,2,1,1,20,0
2131,Slow,slow727,2515.6061231991766,5,0,3,2,0,0
2132,Dangerous,dang730,2827.981161573123,27,27,0,0,0,0
2133,Normal,normal733,3866.1431227610233,537,1,3,0,533,0
2134,Slow,slow728,2807.3350941162607,7,0,0,7,0,0
2135,Dangerous,dang731,5488.959842063885,344,22,127,14,176,5
2136,Normal,normal734,5519.6923052205975,44,44,0,0,0,0
2137,Slow,slow730,2827.905163336227,0,0,0,0,0,0
2138,Dangerous,dang732,3683.6488126581,212,26,120,5,61,0
2139,Normal,normal735,3714.488903828992,124,2,2,4,116,0
2140,Dangerous,dang733,3886.5031309785477,831,3,168,8,651,1
2141,Normal,normal736,5328.385191662299,77,58,10,2,7,0
2142,Slow,slow731,5488.885745943727,0,0,0,0,0,0
2143,Dangerous,dang734,5516.526626157863,274,41,166,9,57,1
2144,Normal,normal737,3624.4522864238725,157,36,25,6,90,0
2145,Slow,slow732,3697.4801513574344,6,0,0,6,0,0
2146,Dangerous,dang735,3698.225473435257,202,67,100,0,35,0
2147,Slow,slow733,3803.7640983126867,5,0,1,4,0,0
2148,Dangerous,dang736,5324.583009797476,287,213,40,9,24,1
2149,Normal,normal739,3522.5334545394553,4,3,0,0,0,1
2150,Slow,slow734,5514.691711712652,5,0,2,3,0,0
2151,Dangerous,dang737,3635.0684307387364,567,46,197,23,294,7
2152,Dangerous,dang739,3521.602219321854,86,4,70,4,5,3
2153,Normal,normal740,4894.118841933084,192,19,7,4,161,1
2154,Slow,slow735,3707.7937559763936,7,0,1,6,0,0
2155,Slow,slow736,5330.213331633059,11,2,3,6,0,0
2156,Normal,normal742,5941.0191250549615,110,0,26,7,77,0
2157,Slow,slow737,3615.0361060330597,19,1,4,14,0,0
2158,Dangerous,dang740,4909.954229359084,428,40,146,19,217,6
2159,Normal,normal743,1120.0672906787781,552,2,0,2,547,1
2160,Slow,slow739,3524.778548812118,2,0,0,0,0,2
2161,Normal,normal744,1332.656704012399,29,28,0,0,0,1
2162,Dangerous,dang742,5934.551450426031,645,5,367,17,255,1
2163,Dangerous,dang744,1344.255083805447,294,11,37,8,236,2
2164,Normal,normal729,2951.2611220828244,28,4,3,4,16,1
2165,Normal,normal745,4197.213939052092,37,1,17,4,14,1
2166,Slow,slow740,4889.35295515697,19,0,8,11,0,0
2167,Dangerous,dang729,2947.08892613886,196,28,61,13,86,8
2168,Dangerous,dang743,800.1824169241839,835,16,51,22,745,1
2169,Normal,normal746,4694.903821030061,6,3,0,2,1,0
2170,Normal,normal747,5175.051666647688,12,3,3,2,4,0
2171,Slow,slow742,5940.508677369145,21,2,5,14,0,0
2172,Normal,normal748,1193.482628928293,5,4,0,0,1,0
2173,Slow,slow729,2954.042577492693,13,0,1,11,0,1
2174,Slow,slow743,744.8953508529605,3,0,1,2,0,0
2175,Slow,slow744,1324.4100730822806,1,0,0,1,0,0
2176,Dangerous,dang746,4710.272218449883,229,48,65,6,107,3
2177,Dangerous,dang747,5174.566385960556,198,5,179,2,12,0
2178,Normal,normal750,4593.784482006261,10,0,0,2,8,0
2179,Slow,slow746,4694.586441956964,3,0,0,2,0,1
2180,Dangerous,dang748,1189.6533672976839,71,20,40,2,9,0
2181,Normal,normal749,4210.448262958924,5,5,0,0,0,0
2182,Normal,normal752,4883.256098473148,23,1,1,4,15,2
2183,Slow,slow747,5171.601016010388,1,0,1,0,0,0
2184,Dangerous,dang750,4590.8301776939825,214,69,101,5,37,2
2185,Normal,normal753,646.036139625599,1,1,0,0,0,0
2186,Slow,slow748,1197.5361789851463,1,0,0,1,0,0
2187,Normal,normal754,2309.8178480551396,25,1,0,1,22,1
2188,Dangerous,dang749,4212.0258965033545,220,78,136,3,3,0
2189,Dangerous,dang752,4889.784354620615,129,35,32,5,55,2
2190,Normal,normal755,3399.6036239596183,27,1,10,2,13,1
2191,Slow,slow750,4595.047279851618,7,0,3,4,0,0
2192,Dangerous,dang753,641.913843868414,42,1,32,5,1,3
2193,Normal,normal751,5226.066809306669,62,0,12,1,48,1
2194,Dangerous,dang754,2300.649538872529,238,2,157,6,72,1
2195,Normal,normal757,4712.58521370072,22,15,0,0,7,0
2196,Slow,slow749,4206.982139090838,0,0,0,0,0,0
2197,Slow,slow752,4887.917663312966,10,0,4,5,0,1
2198,Dangerous,dang755,3395.635528096937,324,1,246,3,73,1
2199,Normal,normal758,920.6336098399631,669,0,2,4,663,0
2200,Slow,slow753,652.2257168474653,3,0,2,1,0,0
2201,Dangerous,dang751,5232.529634250864,253,58,105,12,74,4
2202,Dangerous,dang758,928.0336627875334,866,22,34,21,786,3
2203,Normal,normal759,3854.6960273757304,57,54,0,2,0,1
2204,Slow,slow754,2309.1679579472966,1,0,0,1,0,0
2205,Dangerous,dang757,4713.934219275698,249,155,30,17,44,3
2206,Normal,normal760,3781.759851064154,63,2,17,2,41,1
2207,Normal,normal761,2509.34945122796,122,0,24,2,96,0
2208,Slow,slow751,5231.534864621548,1,0,0,0,0,1
2209,Dangerous,dang759,3848.191787635878,157,138,16,3,0,0
2210,Normal,normal762,1118.0017173621848,30,30,0,0,0,0
2211,Slow,slow755,3409.4007273249044,8,0,3,5,0,0
2212,Slow,slow757,4711.808983130977,3,0,0,2,0,1
2213,Slow,slow758,912.6337053427128,3,0,0,3,0,0
2214,Dangerous,dang760,3777.541417713658,319,4,178,7,128,2
2215,Normal,normal763,2260.0196407061467,438,4,1,6,427,0
2216,Dangerous,dang761,2504.1814777102204,241,22,123,7,87,2
2217,Normal,normal764,5525.4771876489285,51,0,11,5,35,0
2218,Slow,slow759,3740.1827560158918,0,0,0,0,0,0
2219,Dangerous,dang762,1113.2985220180594,88,32,51,4,1,0
2220,Slow,slow760,3786.525722977008,13,0,2,11,0,0
2221,Dangerous,dang763,2279.8042824863965,38,9,14,9,3,3
2222,Normal,normal765,4525.070724163351,42,0,5,5,29,3
2223,Slow,slow761,2502.1821557312787,19,0,4,15,0,0
2224,Dangerous,dang764,5528.115882265208,332,54,166,22,83,7
2225,Normal,normal767,1410.3922061803153,795,0,10,6,778,1
2226,Slow,slow762,1126.142909340632,0,0,0,0,0,0
2227,Normal,normal768,953.1840444019698,20,14,0,2,4,0
2228,Slow,slow763,2267.5021211365674,6,0,1,5,0,0
2229,Dangerous,dang765,4564.5122661184605,247,10,199,4,33,1
2230,Normal,normal766,1253.8244507468894,12,1,6,0,4,1
2231,Normal,normal769,2992.237803183572,74,3,14,4,52,1
2232,Slow,slow764,5501.4899245424485,7,0,3,4,0,0
2233,Dangerous,dang767,3884.4896590686185,19,3,14,1,1,0
2234,Normal,normal770,4152.86096337436,50,7,0,3,40,0
2235,Dangerous,dang768,958.7236039811746,33,26,7,0,0,0
2236,Normal,normal771,4280.179642948968,2,2,0,0,0,0
2237,Slow,slow765,4482.53839462231,1,0,1,0,0,0
2238,Dangerous,dang766,1249.1668360598924,121,2,61,3,52,3
2239,Dangerous,dang769,2991.531429499768,203,22,97,6,75,3
2240,Normal,normal772,4228.958771220811,156,22,19,5,108,2
2241,Slow,slow767,1379.8344747139179,9,0,0,9,0,0
2242,Dangerous,dang770,4148.8375494660195,243,36,151,3,53,0
2243,Normal,normal773,914.9861547446999,567,0,12,2,553,0
2244,Slow,slow768,954.5742454489211,0,0,0,0,0,0
2245,Dangerous,dang771,4271.224819515504,106,57,42,1,6,0
2246,Normal,normal774,3179.117277292163,76,51,4,4,17,0
2247,Slow,slow766,1253.75109515908,2,0,0,2,0,0
2248,Slow,slow769,2995.909489491821,23,1,11,11,0,0
2249,Dangerous,dang772,4231.290300068529,330,61,105,18,138,8
2250,Normal,normal775,6795.925661491373,44,2,3,0,39,0
2251,Slow,slow770,4149.205220155862,3,0,2,1,0,0
2252,Dangerous,dang773,4423.542253043089,59,46,11,1,1,0
2253,Normal,normal776,1533.593644495364,712,0,12,2,698,0
2254,Slow,slow771,4279.38855686999,3,0,3,0,0,0
2255,Dangerous,dang774,3177.434485834368,237,67,107,8,55,0
2256,Normal,normal777,4499.524386138458,339,38,2,10,287,2
2257,Slow,slow772,4232.006878937358,8,0,1,7,0,0
2258,Dangerous,dang775,6799.110486504391,291,5,215,9,59,3
2259,Normal,normal778,3078.7486091129745,149,46,6,5,92,0
2260,Slow,slow773,863.5332703135018,13,0,6,7,0,0
2261,Normal,normal779,1543.050024727679,5,3,1,0,0,1
2262,Slow,slow774,3176.772689181349,5,0,0,5,0,0
2263,Dangerous,dang777,5762.71923997111,652,42,64,20,523,3
2264,Normal,normal780,3703.1624649669457,152,0,19,7,124,2
2265,Slow,slow775,6745.597366678971,14,0,9,5,0,0
2266,Dangerous,dang778,3111.9874178630726,37,13,20,0,3,1
2267,Normal,normal781,3739.1552716892784,43,36,6,0,0,1
2268,Dangerous,dang779,1525.066448367218,272,19,31,4,217,1
2269,Normal,normal782,3731.049884598208,103,5,16,1,78,3
2270,Slow,slow777,2600.4442661611815,24,0,5,8,11,0
2271,Dangerous,dang780,3702.577740541803,384,18,134,22,202,8
2272,Normal,normal783,2035.3264320175301,21,5,6,0,10,0
2273,Slow,slow778,3076.363435114627,5,0,2,3,0,0
2274,Dangerous,dang781,3723.8048324466426,216,55,139,4,16,2
2275,Normal,normal784,5264.544752668825,212,2,30,10,169,1
2276,Slow,slow779,1546.6999439884244,6,0,2,4,0,0
2277,Dangerous,dang782,3755.1863344509457,346,39,85,14,206,2
2278,Normal,normal785,4224.977336701484,12,6,5,0,0,1
2279,Slow,slow780,3705.121019242377,11,0,5,6,0,0
2280,Dangerous,dang783,2021.585703244897,58,21,22,2,13,0
2281,Slow,slow781,3732.4010945141786,0,0,0,0,0,0
2282,Dangerous,dang784,5265.8893306381715,544,15,209,21,291,8
2283,Normal,normal786,2404.4996378527644,6,4,1,1,0,0
2284,Normal,normal787,4621.84997811075,130,2,14,9,103,2
2285,Slow,slow782,3737.1857817646437,17,0,4,12,0,1
2286,Dangerous,dang785,4230.5208832809985,200,89,76,8,25,2
2287,Dangerous,dang787,4625.757981071311,353,63,121,17,144,8
2288,Normal,normal788,4430.944780705748,2,1,1,0,0,0
2289,Slow,slow783,2033.217022103787,2,0,0,2,0,0
2290,Dangerous,dang745,4188.293760631572,333,11,203,14,98,7
2291,Normal,normal789,4764.620914777642,97,3,35,4,52,3
2292,Slow,slow784,4478.531154423377,17,0,6,10,0,1
2293,Dangerous,dang786,2397.0706684408015,90,43,44,2,1,0
2294,Normal,normal790,3806.3646716997373,149,9,4,7,129,0
2295,Dangerous,dang788,4428.839274424187,116,29,42,4,40,1
2296,Normal,normal791,4473.59842363382,79,0,12,5,61,1
2297,Slow,slow745,4191.168822189157,2,0,0,2,0,0
2298,Slow,slow785,4224.754562723143,18,0,6,10,0,2
2299,Slow,slow787,4623.073757188955,13,0,2,11,0,0
2300,Dangerous,dang789,4765.6107148166275,330,48,175,12,90,5
2301,Normal,normal792,1587.290319620167,2,2,0,0,0,0
2302,Slow,slow786,2404.2035086773417,0,0,0,0,0,0
2303,Dangerous,dang790,3829.2186506257735,54,21,21,5,7,0
2304,Normal,normal793,3840.8060625227295,58,0,22,2,32,2
2305,Slow,slow788,4313.218610173355,3,0,0,3,0,0
2306,Dangerous,dang791,4485.286191288592,252,5,166,8,71,2
2307,Normal,normal794,1974.4717576499595,2,1,1,0,0,0
2308,Slow,slow789,4766.766808715432,15,4,2,8,0,1
2309,Dangerous,dang792,1583.1944686371346,114,5,97,2,10,0
2310,Normal,normal795,4903.983079413325,190,2,22,6,157,3
2311,Slow,slow790,3792.074885375572,10,0,7,3,0,0
2312,Dangerous,dang793,3839.5400775893218,342,1,212,6,122,1
2313,Normal,normal796,1746.036515081691,715,1,15,3,696,0
2314,Slow,slow791,4472.88820933345,23,0,5,18,0,0
2315,Dangerous,dang794,1969.6818060410021,99,36,52,4,6,1
2316,Normal,normal797,2841.2529546052406,85,16,15,10,44,0
2317,Slow,slow792,1588.728418812592,0,0,0,0,0,0
2318,Normal,normal798,784.1744042425884,760,0,7,4,749,0
2319,Slow,slow793,3833.144876688962,10,0,0,10,0,0
2320,Dangerous,dang796,2129.2006082232356,780,10,103,26,639,2
2321,Normal,normal799,3896.0837386885646,137,3,3,9,122,0
2322,Slow,slow794,1979.384868524237,0,0,0,0,0,0
2323,Dangerous,dang797,2840.6263526735456,215,63,92,6,54,0
2324,Normal,normal800,3582.7338044793337,19,14,1,1,3,0
2325,Dangerous,dang795,4884.179683225684,558,24,187,18,324,5
2326,Dangerous,dang798,762.833024314407,737,0,69,13,654,1
2327,Normal,normal801,5566.249962409721,3,0,3,0,0,0
2328,Slow,slow796,1716.2507116823565,2,0,0,2,0,0
2329,Dangerous,dang799,3891.6623158113284,226,8,89,8,117,4
2330,Normal,normal802,4680.8554597117745,409,1,55,12,332,9
2331,Slow,slow797,2841.6734422633713,12,0,5,7,0,0
2332,Dangerous,dang800,3581.032001396609,191,70,71,10,38,2
2333,Normal,normal803,5449.310655183845,28,0,5,2,20,1
2334,Slow,slow795,4886.370819969859,14,2,7,5,0,0
2335,Slow,slow798,737.4758070404608,297,0,0,2,295,0
2336,Dangerous,dang801,5556.641965824979,130,7,69,0,54,0
2337,Normal,normal804,1938.4464431660801,7,4,0,2,1,0
