,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
0,Normal,normal0,2328.7776234893345,16,15,1,0,0,0
1,Dangerous,dang0,2327.731091951815,99,47,46,0,4,2
2,Normal,normal1,4196.746790046131,3,3,0,0,0,0
3,Slow,slow0,2332.7481504700404,1,0,0,0,0,1
4,Dangerous,dang1,4192.0286622184285,183,20,155,3,5,0
5,Normal,normal2,3572.492561641039,68,68,0,0,0,0
6,Dangerous,dang2,3576.8773029486565,25,24,1,0,0,0
7,Slow,slow1,4193.14413749886,0,0,0,0,0,0
8,Normal,normal3,4045.4012439630196,9,9,0,0,0,0
9,Dangerous,dang3,4033.7867412979376,134,17,109,1,5,2
10,Normal,normal4,4183.4018744132745,46,44,1,0,0,1
11,Slow,slow3,4050.874450141495,1,0,0,0,0,1
12,Dangerous,dang4,4184.322475416224,123,63,41,2,17,0
13,Normal,normal5,1023.6782186977529,4,4,0,0,0,0
14,Slow,slow4,4195.1938727823335,1,0,0,0,0,1
15,Dangerous,dang5,1018.0484753848061,72,7,60,1,4,0
16,Normal,normal6,3315.7987581223624,1,0,1,0,0,0
17,Slow,slow5,1026.9583778744811,0,0,0,0,0,0
18,Dangerous,dang6,3314.5582276914915,184,10,113,0,61,0
19,Normal,normal7,2823.067931761465,3,3,0,0,0,0
20,Slow,slow6,3311.470714462919,1,0,0,0,0,1
21,Dangerous,dang7,2824.830339025264,174,4,138,0,32,0
22,Normal,normal8,4349.246526006923,62,62,0,0,0,0
23,Slow,slow7,2813.6320217533075,0,0,0,0,0,0
24,Dangerous,dang8,4338.476574072751,186,57,107,1,21,0
25,Normal,normal9,3495.2090431989927,54,54,0,0,0,0
26,Slow,slow8,4333.969034771329,1,0,0,0,0,1
27,Dangerous,dang9,3506.214188460613,174,102,50,1,21,0
28,Normal,normal10,2745.07155849014,4,3,1,0,0,0
29,Slow,slow9,3475.8863319908355,0,0,0,0,0,0
30,Dangerous,dang10,2732.705200643851,98,14,82,0,2,0
31,Slow,slow10,2739.470262568144,0,0,0,0,0,0
32,Normal,normal11,4346.383257545861,42,42,0,0,0,0
33,Dangerous,dang11,4614.3033803460285,114,3,8,6,95,2
34,Normal,normal12,4933.258484024079,36,36,0,0,0,0
35,Slow,slow11,4348.863725473923,0,0,0,0,0,0
36,Dangerous,dang12,4932.498072131521,177,39,78,8,51,1
37,Slow,slow2,3570.184756096831,0,0,0,0,0,0
38,Normal,normal13,3781.5448254562048,3,2,1,0,0,0
39,Dangerous,dang13,3777.550438180424,98,14,83,0,0,1
40,Slow,slow12,4908.844594843701,2,1,0,0,0,1
41,Slow,slow13,3780.3357128852076,1,0,0,0,0,1
42,Normal,normal14,1813.931205401137,7,7,0,0,0,0
43,Dangerous,dang14,1825.7517203818793,97,55,30,0,12,0
44,Normal,normal15,5180.343763523287,10,9,0,0,0,1
45,Slow,slow14,1812.6936802072726,0,0,0,0,0,0
46,Dangerous,dang15,5194.118897086526,100,13,48,3,35,1
47,Normal,normal16,3672.7478218292968,2,2,0,0,0,0
48,Slow,slow15,5189.09334097706,0,0,0,0,0,0
49,Dangerous,dang16,3668.41782620121,174,109,55,1,9,0
50,Normal,normal17,4434.040286643245,4,3,0,0,0,1
51,Slow,slow16,3677.8314979383945,0,0,0,0,0,0
52,Dangerous,dang17,4423.573602285927,170,55,67,1,46,1
53,Normal,normal18,2145.918702814765,0,0,0,0,0,0
54,Slow,slow17,4441.073174204421,0,0,0,0,0,0
55,Dangerous,dang18,2151.638820279192,8,7,1,0,0,0
56,Normal,normal19,4257.833435864209,21,21,0,0,0,0
57,Dangerous,dang19,4261.371895573967,105,52,49,0,2,2
58,Slow,slow18,2145.3144852665587,0,0,0,0,0,0
59,Normal,normal20,3365.586308319907,1,0,1,0,0,0
60,Slow,slow19,4262.676836178654,0,0,0,0,0,0
61,Dangerous,dang20,3353.8676146821163,162,128,20,0,14,0
62,Normal,normal21,2498.287201742873,22,22,0,0,0,0
63,Slow,slow20,3361.125296045371,1,0,0,0,0,1
64,Dangerous,dang21,2506.8375859657394,211,24,112,3,72,0
65,Normal,normal22,6176.707277621903,2,2,0,0,0,0
66,Slow,slow21,2498.544004235717,2,2,0,0,0,0
67,Dangerous,dang22,6177.794280890018,316,97,86,5,127,1
68,Normal,normal23,1646.3542597301737,2,2,0,0,0,0
69,Slow,slow22,6178.591044319567,0,0,0,0,0,0
70,Dangerous,dang23,1639.7760795910474,113,3,103,0,7,0
71,Slow,slow23,1649.8298918053122,0,0,0,0,0,0
72,Normal,normal25,5230.358932303908,176,174,0,0,0,2
73,Dangerous,dang25,5544.910333769961,18,12,6,0,0,0
74,Normal,normal26,4935.131066503961,17,15,0,0,0,2
75,Slow,slow25,5236.376726187862,0,0,0,0,0,0
76,Dangerous,dang26,4926.300657469761,126,18,81,0,27,0
77,Normal,normal27,3108.0931359203496,1,1,0,0,0,0
78,Slow,slow26,4934.859248006588,0,0,0,0,0,0
79,Dangerous,dang27,3111.3822038217854,190,32,106,1,50,1
80,Normal,normal28,1758.6266744663058,44,44,0,0,0,0
81,Slow,slow27,3116.4550753352614,0,0,0,0,0,0
82,Dangerous,dang28,1697.9238091227028,50,18,25,1,6,0
83,Normal,normal29,4178.213586651402,4,3,0,0,0,1
84,Slow,slow28,1707.0546634001244,0,0,0,0,0,0
85,Dangerous,dang29,4186.072193965,59,2,43,4,7,3
86,Normal,normal30,5605.02168876609,6,3,0,0,0,3
87,Slow,slow29,4154.744218130578,1,0,0,0,0,1
88,Dangerous,dang30,5610.386034665797,462,208,48,17,177,12
89,Normal,normal31,3309.2079203876838,3,1,0,0,0,2
90,Slow,slow30,5611.310808123884,1,0,0,0,0,1
91,Dangerous,dang31,3308.291152930717,31,20,10,1,0,0
92,Normal,normal32,4587.074380972989,70,69,0,0,0,1
93,Slow,slow31,3315.0926734045656,1,0,0,0,0,1
94,Dangerous,dang32,4953.207985437421,74,40,31,1,2,0
95,Normal,normal33,4632.639094843534,4,3,0,0,0,1
96,Slow,slow32,4592.628559133242,0,0,0,0,0,0
97,Dangerous,dang33,4636.68186164832,191,147,41,0,3,0
98,Normal,normal34,1270.222922257275,3,2,0,0,0,1
99,Slow,slow33,4632.136714841717,1,0,0,0,0,1
100,Dangerous,dang34,1271.82825030107,51,51,0,0,0,0
101,Normal,normal35,2416.5655428389773,3,2,1,0,0,0
102,Slow,slow34,1273.4512996590447,0,0,0,0,0,0
103,Dangerous,dang35,2418.9693816322883,114,58,32,2,21,1
104,Normal,normal36,6974.283693307626,7,7,0,0,0,0
105,Slow,slow35,2421.690044390178,0,0,0,0,0,0
106,Dangerous,dang36,6975.828432306655,223,59,113,5,45,1
107,Normal,normal37,5481.275632724744,3,3,0,0,0,0
108,Slow,slow36,6979.620546135445,2,0,0,0,0,2
109,Dangerous,dang37,5476.08055645968,393,7,122,17,242,5
110,Normal,normal38,2276.303442439373,1,0,0,0,0,1
111,Slow,slow37,5489.058106686363,0,0,0,0,0,0
112,Dangerous,dang38,2272.056763005998,89,32,47,0,9,1
113,Normal,normal39,837.2579807037048,2,1,0,0,0,1
114,Slow,slow38,2271.2666489929793,3,3,0,0,0,0
115,Dangerous,dang39,839.9891414989451,52,2,30,5,15,0
116,Slow,slow39,837.2550918331018,0,0,0,0,0,0
117,Normal,normal41,5723.8382107751,3,3,0,0,0,0
118,Dangerous,dang41,5687.782277813134,146,14,113,2,16,1
119,Normal,normal40,1501.8750275048528,1,1,0,0,0,0
120,Normal,normal42,3843.445524305375,2,2,0,0,0,0
121,Dangerous,dang40,1513.2717074455973,56,56,0,0,0,0
122,Slow,slow41,5683.583713876441,1,0,0,0,0,1
123,Slow,slow40,1506.7445212670711,0,0,0,0,0,0
124,Dangerous,dang42,3853.6967415039708,173,114,38,0,20,1
125,Normal,normal43,2725.008482630101,1,1,0,0,0,0
126,Slow,slow42,3831.6941419954205,2,2,0,0,0,0
127,Dangerous,dang43,2719.5741474378774,187,2,143,0,42,0
128,Normal,normal44,3042.376104090747,2,2,0,0,0,0
129,Slow,slow43,2724.5764853601154,0,0,0,0,0,0
130,Dangerous,dang44,3109.9713746283546,94,73,20,0,1,0
131,Normal,normal45,2666.3138147318496,3,3,0,0,0,0
132,Slow,slow44,3046.861301812708,0,0,0,0,0,0
133,Dangerous,dang45,2667.6362741785597,85,34,13,6,32,0
134,Normal,normal46,2320.1094778335946,1,0,0,0,0,1
135,Slow,slow45,2669.999318464254,0,0,0,0,0,0
136,Dangerous,dang46,2313.813551420405,103,102,0,0,0,1
137,Slow,slow46,2308.2401287636753,0,0,0,0,0,0
138,Normal,normal47,4740.123809563778,6,2,0,0,0,4
139,Normal,normal48,6125.2594183862375,0,0,0,0,0,0
140,Dangerous,dang47,4804.1975453728755,249,20,146,4,77,2
141,Dangerous,dang48,6373.712409947958,97,3,62,11,19,2
142,Normal,normal49,1455.0261093133763,3,2,0,0,0,1
143,Slow,slow47,4741.862257259895,1,0,0,0,0,1
144,Slow,slow48,6130.170780585414,0,0,0,0,0,0
145,Dangerous,dang49,1447.6442220970025,30,29,0,0,0,1
146,Normal,normal50,7113.503543515898,5,2,0,0,0,3
147,Slow,slow49,1450.875335019704,0,0,0,0,0,0
148,Dangerous,dang50,7102.69790145072,122,35,73,1,12,1
149,Normal,normal51,942.8984600072174,6,6,0,0,0,0
150,Slow,slow50,7115.088081977243,0,0,0,0,0,0
151,Dangerous,dang51,941.7828221785983,52,19,29,0,3,1
152,Normal,normal52,4640.406871621791,15,14,0,0,0,1
153,Slow,slow51,946.5782984719058,0,0,0,0,0,0
154,Dangerous,dang52,4658.700369854269,73,33,24,6,9,1
155,Normal,normal53,6694.5227863458895,45,44,1,0,0,0
156,Slow,slow52,4643.1504472819115,1,0,0,0,0,1
157,Dangerous,dang53,6698.842848340013,196,195,0,0,0,1
158,Normal,normal54,4093.1751718053647,0,0,0,0,0,0
159,Slow,slow53,6706.256208487872,0,0,0,0,0,0
160,Dangerous,dang54,4090.730644646674,265,113,28,10,109,5
161,Normal,normal55,886.3556448635082,0,0,0,0,0,0
162,Slow,slow54,4095.6730508393753,1,0,0,0,0,1
163,Dangerous,dang55,906.1097781191799,28,10,17,0,1,0
164,Normal,normal56,5397.2718112809935,53,52,0,0,0,1
165,Slow,slow55,885.8868082381819,1,0,0,0,0,1
166,Dangerous,dang56,5425.485072899621,572,58,99,14,396,5
167,Normal,normal57,4857.996420688205,2,2,0,0,0,0
168,Slow,slow56,5405.152482232993,1,0,0,0,0,1
169,Dangerous,dang57,4855.670464905228,190,3,146,0,41,0
170,Normal,normal58,1582.2589508788403,2,2,0,0,0,0
171,Slow,slow57,4799.7736795545725,0,0,0,0,0,0
172,Dangerous,dang58,1575.9860913534328,93,2,88,0,2,1
173,Normal,normal59,950.7619825713413,0,0,0,0,0,0
174,Slow,slow58,1574.2955682528052,0,0,0,0,0,0
175,Dangerous,dang59,956.7435865387874,13,3,10,0,0,0
176,Normal,normal60,2888.8531230138124,0,0,0,0,0,0
177,Slow,slow59,956.86049708761,0,0,0,0,0,0
178,Dangerous,dang60,2887.1942998458007,26,15,8,0,3,0
179,Normal,normal61,1125.712047236553,36,36,0,0,0,0
180,Slow,slow60,2881.4660353237637,0,0,0,0,0,0
181,Dangerous,dang61,1134.0889825804366,57,56,1,0,0,0
182,Normal,normal62,1499.4595883022205,29,29,0,0,0,0
183,Slow,slow61,1134.0045000130744,0,0,0,0,0,0
184,Dangerous,dang62,1679.6884149007772,55,49,6,0,0,0
185,Normal,normal63,1627.5249467375766,0,0,0,0,0,0
186,Slow,slow62,1495.468388639633,0,0,0,0,0,0
187,Dangerous,dang63,1624.106961175102,59,7,19,0,33,0
188,Normal,normal64,1510.121456953723,14,14,0,0,0,0
189,Slow,slow63,1628.116303716102,0,0,0,0,0,0
190,Dangerous,dang64,1512.0012565426632,57,55,1,0,1,0
191,Normal,normal65,868.0488007057758,3,3,0,0,0,0
192,Slow,slow64,1509.4985361893953,3,2,0,0,0,1
193,Dangerous,dang65,874.6612673683042,47,4,40,1,2,0
194,Normal,normal66,1191.0311979274663,8,8,0,0,0,0
195,Slow,slow65,874.6124374298282,1,0,1,0,0,0
196,Dangerous,dang66,1215.6227413294043,65,49,9,0,7,0
197,Normal,normal67,3256.950035351853,7,7,0,0,0,0
198,Dangerous,dang67,3252.4251871451356,262,9,168,2,83,0
199,Slow,slow66,1171.979487566987,0,0,0,0,0,0
200,Normal,normal68,2533.606320948949,2,2,0,0,0,0
201,Slow,slow67,3263.453927572912,0,0,0,0,0,0
202,Dangerous,dang68,2527.920125621529,115,0,107,1,7,0
203,Normal,normal69,5549.900692975438,100,93,3,3,0,1
204,Slow,slow68,2533.485702607602,0,0,0,0,0,0
205,Dangerous,dang69,5699.404993301561,243,50,60,7,124,2
206,Normal,normal70,2836.6477159620426,49,49,0,0,0,0
207,Slow,slow69,5553.548561024636,0,0,0,0,0,0
208,Dangerous,dang70,2845.4833125136174,30,19,8,1,2,0
209,Slow,slow70,2843.8908063615418,0,0,0,0,0,0
210,Normal,normal72,2934.7287740575853,1,1,0,0,0,0
211,Dangerous,dang72,2932.994637770528,59,10,31,0,18,0
212,Normal,normal73,3052.4793571565015,2,2,0,0,0,0
213,Slow,slow72,2945.2976747715134,1,1,0,0,0,0
214,Normal,normal71,2745.392764096984,1,1,0,0,0,0
215,Dangerous,dang73,3048.053417718091,229,6,211,1,11,0
216,Normal,normal74,4545.744309612654,4,4,0,0,0,0
217,Slow,slow73,3050.518990169931,0,0,0,0,0,0
218,Dangerous,dang71,2757.5334095829835,151,61,89,0,1,0
219,Dangerous,dang74,4536.752529090868,227,69,123,8,27,0
220,Normal,normal75,379.905407456114,0,0,0,0,0,0
221,Slow,slow71,2754.462544125729,0,0,0,0,0,0
222,Slow,slow74,4542.846086285301,1,0,0,0,0,1
223,Dangerous,dang75,376.5308229031615,28,0,21,0,7,0
224,Normal,normal76,5247.576401291179,21,21,0,0,0,0
225,Slow,slow75,386.159978581976,0,0,0,0,0,0
226,Dangerous,dang76,5389.784218858432,189,124,51,5,5,4
227,Normal,normal77,5068.253848279742,2,2,0,0,0,0
228,Slow,slow76,5248.537349104588,0,0,0,0,0,0
229,Dangerous,dang77,5103.213355703416,56,28,26,0,2,0
230,Normal,normal78,3860.2143683444388,1,0,0,0,0,1
231,Slow,slow77,5065.411045102258,0,0,0,0,0,0
232,Dangerous,dang78,3867.8079533490954,77,25,25,1,26,0
233,Normal,normal79,2747.2243200648827,2,2,0,0,0,0
234,Slow,slow78,3868.802571049442,0,0,0,0,0,0
235,Dangerous,dang79,3003.7392059515,41,20,18,1,0,2
236,Normal,normal80,2989.481174678353,3,2,0,0,0,1
237,Slow,slow79,2748.7911033312616,0,0,0,0,0,0
238,Dangerous,dang80,2983.7884063198558,142,33,61,2,46,0
239,Normal,normal81,3188.2868352314126,1,1,0,0,0,0
240,Slow,slow80,2981.434307559275,1,0,0,0,0,1
241,Dangerous,dang81,3183.1836441304695,364,7,89,8,254,6
242,Normal,normal82,4750.407402950504,2,2,0,0,0,0
243,Slow,slow81,3186.5634334602996,0,0,0,0,0,0
244,Dangerous,dang82,4753.911523840736,260,18,195,0,47,0
245,Normal,normal83,4335.328428921511,110,110,0,0,0,0
246,Slow,slow82,4749.8270804669155,0,0,0,0,0,0
247,Dangerous,dang83,4643.661205484762,125,52,39,2,32,0
248,Normal,normal84,5206.0731779550315,1,1,0,0,0,0
249,Slow,slow83,4333.751605470146,0,0,0,0,0,0
250,Dangerous,dang84,5232.718596825124,117,33,50,0,34,0
251,Normal,normal85,2436.1728642838075,8,7,0,0,0,1
252,Slow,slow84,5210.780497305874,3,2,0,0,0,1
253,Dangerous,dang85,2441.668937953042,18,11,5,0,0,2
254,Normal,normal86,4628.896808087319,4,3,0,0,0,1
255,Slow,slow85,2435.99766545157,0,0,0,0,0,0
256,Dangerous,dang86,4706.605505849022,258,20,120,7,110,1
257,Normal,normal87,3296.6692739242144,0,0,0,0,0,0
258,Slow,slow86,4600.72621029746,0,0,0,0,0,0
259,Dangerous,dang87,3295.0494355928495,72,15,33,1,23,0
260,Normal,normal88,3311.135690239451,3,3,0,0,0,0
261,Slow,slow87,3298.6939486871615,0,0,0,0,0,0
262,Dangerous,dang88,3311.1860504077044,94,50,41,0,3,0
263,Normal,normal89,6060.178272594706,2,1,0,0,0,1
264,Slow,slow88,3312.713250553525,0,0,0,0,0,0
265,Dangerous,dang89,6053.223114222341,40,16,21,0,3,0
266,Normal,normal90,4940.12426883787,3,0,1,0,0,2
267,Slow,slow89,6057.0889578380675,0,0,0,0,0,0
268,Dangerous,dang90,4944.876124745169,337,102,140,15,78,2
269,Normal,normal91,5615.2855933354185,5,3,1,0,0,1
270,Slow,slow90,4941.592800456776,1,0,0,0,0,1
271,Dangerous,dang91,5614.133496138148,184,138,41,0,3,2
272,Normal,normal92,6847.34999955543,52,49,1,0,0,2
273,Slow,slow91,5614.861827145736,2,0,0,0,0,2
274,Dangerous,dang92,7006.67347468466,188,61,32,3,88,4
275,Normal,normal93,4464.234017170345,54,51,0,0,0,3
276,Dangerous,dang93,4475.579421691666,88,11,30,2,44,1
277,Slow,slow93,4467.422719939862,0,0,0,0,0,0
278,Normal,normal94,2553.188461360572,1,0,0,0,0,1
279,Slow,slow92,6856.408154080173,1,0,0,0,0,1
280,Dangerous,dang94,2552.7133124050943,60,30,20,5,4,1
281,Normal,normal95,5827.903638421243,125,124,0,0,0,1
282,Slow,slow94,2556.014118609635,0,0,0,0,0,0
283,Dangerous,dang95,6115.970781709415,126,89,23,0,14,0
284,Normal,normal96,4126.568340293374,89,87,1,0,0,1
285,Slow,slow95,5827.020592324544,2,0,0,0,0,2
286,Dangerous,dang96,4137.734901172281,149,18,39,6,83,3
287,Normal,normal97,3890.1923665673535,67,65,1,0,0,1
288,Slow,slow96,4128.766125064287,0,0,0,0,0,0
289,Dangerous,dang97,3931.515794995324,56,26,23,0,7,0
290,Normal,normal98,4538.193797569764,116,116,0,0,0,0
291,Slow,slow97,3886.501517891904,3,0,1,0,0,2
292,Dangerous,dang98,4525.085503865272,204,203,0,0,0,1
293,Normal,normal99,2566.0506132610676,3,3,0,0,0,0
294,Slow,slow98,4535.455939748772,0,0,0,0,0,0
295,Dangerous,dang99,2556.157975094217,111,68,30,4,9,0
296,Slow,slow99,2565.805713795472,0,0,0,0,0,0
297,Normal,normal100,3126.221847538733,17,17,0,0,0,0
